管轄市町村名,避難先名称,避難種別,指定区分,指定場所,災害区分,土砂災害・浸水・津波浸水予測地域,風水害,津波,耐震性,備蓄の有無,備蓄品目,標高（m）,経度：東経(世界測地系10進法),緯度：北緯(世界測地系10進法),発電機の有無,発動発電機（可搬型）,自家発電機,施設面積〈屋内〉（㎡）,施設面積〈屋外〉（㎡）,収容人数(避難所),収容人数(避難場所）,所在地,備考1
湯浅町,庚申山,避難場所,指定避難場所,,地震　津波　,,,☆☆☆,,,,32.1,135.151851,34.052307,,,,,,,500,湯浅町大字田1057,
湯浅町,矢田グランド,避難場所,指定避難場所,,地震　津波　,,,☆☆☆,,,,53.3,135.176433,34.04266,,,,,,,6700,湯浅町大字栖原253-4,
湯浅町,法岸寺,避難場所,指定避難場所,,地震　津波　,,,☆☆☆,,,,21.4,135.16682,34.04543,,,,,,,200,湯浅町大字栖原1348,
湯浅町,田栖川小学校校舎,避難場所,指定避難場所,３F,地震　津波　,津波浸水予測地域,,☆☆,耐震　,,,4.4,135.165565,34.044237,,,,75,,,70,湯浅町大字栖原1384,
湯浅町,前山農道,避難場所,指定避難場所,,地震　津波　,,,☆☆☆,,,,31.2,135.163292,34.039422,,,,,,,1000,湯浅町大字栖原734-2,
湯浅町,済生会前オレンジタウン,避難場所,指定避難場所,,地震　津波　,,,☆☆☆,,,,38.8,135.192638,34.045351,,,,,,,1000,湯浅町大字吉川51-23,
湯浅町,横田元日通付近,避難場所,指定避難場所,,地震　津波　,,,☆☆☆,,,,42.8,135.187904,34.044783,,,,,,,2000,湯浅町大字栖原89-2,
湯浅町,有田振興局駐車場,避難場所,指定避難場所,駐車場,地震　津波　,,,☆☆☆,耐震　,,,17.3,135.194098,34.039623,,,,,,,6700,湯浅町大字湯浅2355-1,
湯浅町,水道事務所,避難場所,指定避難場所,,地震　津波　,,,☆☆☆,,○,長期保存パン,17.9,135.184088,34.027942,,,,45.9,,,40,湯浅町大字別所331,
湯浅町,わくわく公園,避難場所,指定避難場所,,地震　津波　,,,☆☆☆,,,,17.5,135.187641,34.031846,,,,,,,1500,湯浅町大字青木460,
湯浅町,天神山,避難場所,指定避難場所,,地震　津波　,,,☆☆☆,,,,13.7,135.184101,34.033314,,,,,,,1000,湯浅町大字別所59-8,
湯浅町,妙見山,避難場所,指定避難場所,,地震　津波　,,,☆☆☆,,,,21.8,135.183183,34.03322,,,,,,,300,湯浅町大字湯浅1375,
湯浅町,方津戸峠,避難場所,指定避難場所,,地震　津波　,,,☆☆☆,,,,41.8,135.184072,34.045706,,,,,,,,湯浅町大字吉川257-2,
湯浅町,湯浅中学校校舎,避難場所,指定避難場所,３F,地震　津波　,津波浸水予測地域,,☆☆,耐震　,,,5.7,135.184213,34.040291,,,,448.5,,,440,湯浅町大字湯浅1815,
湯浅町,満願寺裏山,避難場所,指定避難場所,,地震　津波　,,,☆☆☆,,,,16,135.180117,34.031696,,,,,,,500,湯浅町大字湯浅1334,
湯浅町,六角堂,避難場所,指定避難場所,,地震　津波　,,,☆☆☆,,,,16,135.17745,34.040983,○,○,,,,,600,湯浅町大字湯浅2563,
湯浅町,栖原坂,避難場所,指定避難場所,,地震　津波　,,,☆☆☆,,,,16.8,135.172263,34.040475,,,,,,,,湯浅町大字栖原355,
湯浅町,ＮＴＴ西日本湯浅別館,避難場所,指定避難場所,３F,地震　津波　,津波浸水予測地域,,☆☆,耐震　,,,4.6,135.181847,34.035823,,,,153,,,150,湯浅町大字湯浅1533-1,
湯浅町,住山マンション東,避難場所,指定避難場所,３，４F,地震　津波　,津波浸水予測地域,,☆,,,,3.2,135.172976,34.035215,,,,,79.7,,70,湯浅町大字湯浅2800,
湯浅町,方津戸団地,避難場所,指定避難場所,４，５，６，７F,地震　津波　,,,☆☆,耐震　,,,6.9,135.182211,34.043353,,,,,232,,230,湯浅町大字栖原182-1,
湯浅町,北栄北団地,避難場所,指定避難場所,４，５F,地震　津波　,津波浸水予測地域,,☆,耐震　,,,3.7,135.175703,34.039162,,,,,92.7,,90,湯浅町大字湯浅2702-6,
湯浅町,雇用促進住宅,避難場所,指定避難場所,３，４F,地震　津波　,津波浸水予測地域,,☆,耐震　,,,3.1,135.17201,34.036323,,,,,262.7,,260,湯浅町大字湯浅2917-1,
湯浅町,湯浅幼稚園,避難場所,指定避難場所,本館２階、屋上,地震　津波　,津波浸水予測地域,,☆,耐震　,,,4,135.177362,34.034991,,,,315.3,,,310,湯浅町大字湯浅785,
湯浅町,幸神社,避難場所,指定避難場所,,地震　津波　,,,☆☆,,,,20,135.16541,34.040921,,,,,,,100,湯浅町大字栖原559,
湯浅町,奥畑大師堂,避難場所,指定避難場所,,地震　津波　,,,☆,,,,10.8,135.166012,34.040327,,,,,,,50,湯浅町大字栖原822,
湯浅町,施無畏寺,避難場所,指定避難場所,,地震　津波　,,,☆☆☆,,,,31.5,135.16188,34.046663,,,,,,,400,湯浅町大字栖原1465,
湯浅町,竹林寺,避難場所,指定避難場所,,地震　津波　,,,☆☆☆,,,,11.9,135.155914,34.057669,,,,,,,500,湯浅町大字田620,
湯浅町,県立耐久高等学校校舎,避難場所,指定避難場所,1、２号館３，４F、屋上,地震　津波　,津波浸水予測地域,,☆☆,耐震　,,,7.4,135.183403,34.035828,,,,2226.2,,,5430,湯浅町大字湯浅1985,
湯浅町,湯浅小学校校舎,避難場所,指定避難場所,３F,地震　津波　,津波浸水予測地域,,☆☆,耐震　,,,4.1,135.180882,34.034629,,,,651.2,,,650,湯浅町大字湯浅1570,
湯浅町,湯浅町役場庁舎,避難所を兼ねる避難場所,指定避難場所兼指定避難所,3Fホール,地震　津波　,,☆☆☆,☆☆☆,耐震　,○,アルファ米、飲料水、毛布、浄水器,,135.190516,34.02943,○,○,○,,,190,310,湯浅町大字青木668-1,
湯浅町,たむらこども園,避難所を兼ねる避難場所,指定避難場所兼指定避難所,,崖崩れ・土石流及び地滑り　地震　津波　,,☆☆☆,☆☆☆,耐震　,,アルファ米、水、間仕切りテント、簡易ベッド、簡易トイレ、毛布,,135.156267,34.056346,○,○,○,,,110,,湯浅町大字田558番地6号,
湯浅町,南栄老人憩の家,避難所を兼ねる避難場所,指定避難場所兼指定避難所,,洪水　崖崩れ・土石流及び地滑り　高潮　内水氾濫　,津波浸水予測地域,☆☆☆,,,,,4.1,135.179322,34.033932,,,,120.9,,70,120,湯浅町大字湯浅1033,
湯浅町,湯浅町民体育館,避難所を兼ねる避難場所,指定避難場所兼指定避難所,,崖崩れ・土石流及び地滑り　津波　,,☆☆☆,☆,耐震　,○,簡易トイレ、投光器、救急箱、アルファ米、長期保存水,4.2,135.181609,34.034431,○,○,,733,,440,730,湯浅町大字湯浅1546,
湯浅町,湯浅小学校講堂,避難所を兼ねる避難場所,指定避難場所兼指定避難所,,洪水　崖崩れ・土石流及び地滑り　津波　,,☆☆☆,☆,耐震　,○,簡易トイレ、投光器、救急箱、,4,135.181419,34.035477,○,○,,797.9,,480,790,湯浅町大字湯浅1570,
湯浅町,田村出荷組合第二集荷場,避難所を兼ねる避難場所,指定避難場所兼指定避難所,,洪水　崖崩れ・土石流及び地滑り　地震　津波　,,☆☆☆,☆☆☆,,○,,11.5,135.157102,34.056824,,,,332.9,,200,330,湯浅町大字田565-6,
湯浅町,田体育館,避難所を兼ねる避難場所,指定避難場所兼指定避難所,,洪水　崖崩れ・土石流及び地滑り　地震　津波　,,☆☆☆,,耐震　,,,1.5,135.151525,34.054988,,,,590.9,,350,570,湯浅町大字田369-5,
湯浅町,山田小学校体育館,避難所を兼ねる避難場所,指定避難場所兼指定避難所,,崖崩れ・土石流及び地滑り　,,☆☆☆,,耐震　,○,毛布、簡易トイレ、投光器、救急箱、浄水器、アルファ米、長期保存水,50,135.203407,34.027885,○,○,,385,,230,380,湯浅町大字山田1920,
湯浅町,山田公民館,避難所を兼ねる避難場所,指定避難場所兼指定避難所,,洪水　崖崩れ・土石流及び地滑り　,,☆☆☆,,耐震　,○,飲料水、簡易トイレ、投光器、救急箱、アルファ米,49.8,135.206513,34.028499,○,○,,189,,110,190,湯浅町大字山田1334-2,
湯浅町,県立耐久高等学校体育館,避難所を兼ねる避難場所,指定避難場所兼指定避難所,,洪水　崖崩れ・土石流及び地滑り　,,☆☆☆,,耐震　,○,簡易トイレ、投光器、救急箱、浄水器,7.4,135.184423,34.036206,○,○,,1154,,690,1150,湯浅町大字湯浅1985,
湯浅町,吉川公民館,避難所を兼ねる避難場所,指定避難場所兼指定避難所,,洪水　崖崩れ・土石流及び地滑り　,,☆☆☆,,耐震　,○,簡易トイレ、投光器、救急箱、アルファ米、長期保存水,18.3,135.182665,34.04904,○,○,,178.6,,100,180,湯浅町大字吉川269,
湯浅町,横田文化会館,避難所を兼ねる避難場所,指定避難場所兼指定避難所,,洪水　崖崩れ・土石流及び地滑り　,,☆☆☆,,耐震　,○,簡易トイレ、投光器、救急箱、アルファ米、長期保存水,8.9,135.193288,34.042917,○,○,,146.7,,80,140,湯浅町大字栖原6,
湯浅町,ふれあいプラザ,避難所を兼ねる避難場所,指定避難場所兼指定避難所,,洪水　崖崩れ・土石流及び地滑り　地震　津波　,,☆☆☆,☆☆☆,耐震　,○,簡易トイレ、投光器、救急箱、アルファ米、長期保存水,12.6,135.184749,34.032748,○,○,,119.6,,70,110,湯浅町大字別所61-1,
湯浅町,県立耐久高等学校武道館,避難所を兼ねる避難場所,指定避難場所兼指定避難所,,崖崩れ・土石流及び地滑り　,,☆☆☆,,耐震　,,,7.4,135.184019,34.036155,,,,564,,340,560,湯浅町大字湯浅1985,
湯浅町,北の町老人憩の家,避難所を兼ねる避難場所,指定避難場所兼指定避難所,２F,洪水　崖崩れ・土石流及び地滑り　地震　津波　,,☆☆,☆,耐震　,,,3.9,135.176664,34.037485,,,,94,,30,50,湯浅町大字湯浅709-2,
湯浅町,田栖川小学校体育館,避難所を兼ねる避難場所,指定避難場所兼指定避難所,,崖崩れ・土石流及び地滑り　津波　,津波浸水予測地域,☆☆☆,☆,耐震　,○,簡易トイレ、投光器、救急箱、浄水器、アルファ米、長期保存水,4.1,135.165005,34.044197,○,○,,231.8,,140,230,湯浅町大字栖原1384,
湯浅町,湯浅スポーツセンター,避難所を兼ねる避難場所,指定避難場所兼指定避難所,,洪水　崖崩れ・土石流及び地滑り　,,☆☆☆,,耐震　,○,簡易トイレ、投光器、救急箱、アルファ米、長期保存水,6.9,135.181398,34.04178,○,○,○,2507,,1510,2500,湯浅町大字湯浅2435-1,
湯浅町,総合センター,避難所を兼ねる避難場所,指定避難場所兼指定避難所,,崖崩れ・土石流及び地滑り　,,☆☆,,耐震　,○,簡易トイレ、投光器、救急箱、アルファ米、長期保存水,3.7,135.176309,34.039089,○,○,,538.4,,320,530,湯浅町大字湯浅2707-1,
湯浅町,湯浅中学校体育館,避難所を兼ねる避難場所,指定避難場所兼指定避難所,,洪水　崖崩れ・土石流及び地滑り　地震　津波　,津波浸水予測地域,☆☆☆,☆,耐震　,○,アルファ米、飲料水、毛布、おむつ、簡易トイレ、投光器、救急箱,6.2,135.184733,34.039982,○,○,,1359.3,,820,1350,湯浅町大字湯浅1815,
広川町,猪谷集会所,避難所を兼ねる避難場所,指定避難場所兼指定避難所,,洪水　崖崩れ・土石流及び地滑り　,土砂災害予測地域　浸水予測地域　,☆,,,,,215,135.18694,33.978254,,,,,,30,,広川町大字上津木1791-1,
広川町,花王有田研修所グラウンド,避難場所,,,津波　,,,☆☆☆,,,,19.1,135.153775,34.022996,,,,,,4350,4350,広川町大字山本1724-10,
広川町,唐尾避難施設,避難所を兼ねる避難場所,指定避難場所兼指定避難所,,洪水　高潮　地震　津波　,浸水予測地域　津波浸水予測地域,☆☆☆,☆☆☆,耐震　,,,,135.146719,34.003102,○,○,,,,70,70,広川町大字唐尾1024-1,指定緊急避難場所
広川町,善照寺,避難場所,,,津波　,土砂災害予測地域　浸水予測地域　,,☆☆,,,一時避難場所のため屋内に入らない,9,135.147518,34.004162,,,,,,215,,広川町大字唐尾255,
広川町,たちばな支援学校（第２駐車場）,避難場所,,,洪水　崖崩れ・土石流及び地滑り　高潮　内水氾濫　地震　津波　,土砂災害予測地域　浸水予測地域　津波浸水予測地域,☆,☆☆☆,,,,10.9,135.164255,34.024158,○,○,,,,650,650,広川町大字和田18,
広川町,なつあけの里　ささゆり苑,福祉避難所,指定福祉避難所,,,土砂災害予測地域　浸水予測地域　津波浸水予測地域,,,耐震　,,,,135.195223,33.971766,,,,,,10,,広川町大字上津木1464-4,
広川町,東中避難タワー,避難場所,,,洪水　崖崩れ・土石流及び地滑り　地震　津波　,,☆☆,☆,,,,,135.185116,34.019174,○,○,,,,100,100,広川町大字東中128-1,
広川町,広川町B＆G海洋センター,避難所を兼ねる避難場所,指定避難場所兼指定避難所,,地震　,土砂災害予測地域　浸水予測地域　,☆☆,,耐震　,,,3,135.167472,34.025361,,,,,,395,,広川町大字広1121-3,
広川町,広川町役場３階,避難所を兼ねる避難場所,指定避難場所兼指定避難所,,洪水　津波　,津波浸水予測地域,,☆,耐震　,○,毛布、マット,3,135.173063,34.030239,○,○,○,,,606,606,広川町大字広1500,指定緊急避難場所
広川町,広川ビーチ駅前広場,避難場所,,,津波　,,☆,☆☆,,,一時避難場所のため屋内に入らない,19,135.163897,34.013067,○,○,,,,600,600,広川町大字山本969,
広川町,ひろの里,福祉避難所,指定福祉避難所,,洪水　,土砂災害予測地域　浸水予測地域　津波浸水予測地域,,,耐震　,,,,135.215524,33.97936,,,○,,,10,,広川町大字下津木1105-5,
広川町,広東避難施設,避難所を兼ねる避難場所,指定避難場所兼指定避難所,津波の場合は３階以上,洪水　高潮　内水氾濫　地震　津波　,浸水予測地域　津波浸水予測地域,☆☆☆,☆☆,耐震　,○,,19.1,135.178608,34.026924,○,,○,855.82,100,500,500,広川町大字広159-1,指定緊急避難場所
広川町,名島避難施設,避難所を兼ねる避難場所,指定避難場所兼指定避難所,,内水氾濫　地震　津波　,,,☆☆☆,,,,,135.183457,34.022969,○,○,,,,50,,広川町大字名島292-1,指定緊急避難場所
広川町,落合公民館,避難所を兼ねる避難場所,指定避難場所兼指定避難所,,洪水　崖崩れ・土石流及び地滑り　地震　,土砂災害予測地域　浸水予測地域　,☆,,耐震　,,,88,135.212159,33.97033,,,,,,30,,広川町大字上津木448-1,
